id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34789558,Spectacular Studio Downtown walk to Museum Campus!,256688842,Charlie,,Loop,41.86916,-87.62494,Entire home/apt,90,2,0,,,5,110
34789562,2 bedroom apartment in Pilsen,42027768,Vilma,,Lower West Side,41.85415,-87.67025,Entire home/apt,79,30,1,4/1/2020,1,2,365
34791239,PRIVATE Room mins from UNIVERSITY OF CHICAGO,691000,Nonya,,Woodlawn,41.78298,-87.60714,Private room,49,4,2,9/25/2019,0.25,5,290
34802483,Walk to Hollywood Beach from a Mellow Apartment,129482255,David,,Edgewater,41.99096,-87.65637,Entire home/apt,199,2,16,10/27/2019,1.41,2,287
34803254,Hiding Place for Your Secret Rendezvous.-YOU TIME!,262396281,Leonard,,Kenwood,41.808,-87.59852,Entire home/apt,75,1,56,3/11/2020,5.37,1,44
34807218,Cozy room.  Big window. Trains downtown. Parking.,1385332,Patt,,Douglas,41.82887,-87.61963,Private room,30,32,3,12/5/2019,0.45,19,326
34807624,Charming 2 Bedroom Apartment in Logan Square,27839698,Kyle,,Logan Square,41.91806,-87.70849,Entire home/apt,55,4,29,3/15/2020,2.66,1,157
34809632,Nice Cozy Bedroom,32200299,Nate,,Woodlawn,41.78371,-87.6131,Private room,11,2,13,11/8/2019,1.15,3,365
34810846,Wicker Park Private cozy room,25752455,Tulip,,West Town,41.90562,-87.6741,Private room,70,1,29,3/8/2020,2.78,1,126
34816031,"Real place with real neighbors, real neighborhood",262478769,Don,,Chicago Lawn,41.77684,-87.6821,Private room,57,1,2,10/16/2019,0.31,4,365
34816864,给您一个温馨的家,42071010,Jenny,,Bridgeport,41.82831,-87.64522,Entire home/apt,360,30,0,,,3,0
34817314,温馨的家,42071010,Jenny,,Bridgeport,41.82949,-87.64603,Entire home/apt,360,30,0,,,3,0
34817544,The Best Neighborhood In Chicago Hip Bright Studio,10917550,Nicky,,West Town,41.90451,-87.67249,Entire home/apt,118,1,33,3/9/2020,2.9,12,337
34818035,"3 BR 3 BTH - UIC, Med Dist & Down Town + Garage",204270988,Andrea,,Near West Side,41.86948,-87.68795,Entire home/apt,171,2,28,3/16/2020,2.77,2,151
34819360,Historic Pullman/Color Splash/Great Neighborhood,156698136,Dave & K. Dale,,Pullman,41.6895,-87.60637,Entire home/apt,79,2,22,3/11/2020,2.8,2,84
34819528,Bronzeville Beauty: Modern Style + Historic Charm,39623470,Brian,,Douglas,41.82564,-87.6183,Entire home/apt,91,1,48,3/2/2020,4.4,1,142
34820972,Hyde Park Gem,25947013,Mar,,Hyde Park,41.79412,-87.58123,Entire home/apt,101,2,11,2/17/2020,1.28,2,148
34830862,Walk to the Beach from a Minimalist Studio,129482255,David,,Edgewater,41.99239,-87.65657,Entire home/apt,99,1,28,10/4/2019,2.52,2,283
34840808,⭐Home Away From Home in Lincoln Park⭐,27275184,Ditron,,Lincoln Park,41.91595,-87.64602,Private room,85,1,12,1/2/2020,1.43,1,162
34841454,Large Artist's Apt. in Hip Logan Square w/ Garden,4130875,Brian,,Logan Square,41.93027,-87.69984,Entire home/apt,120,3,3,7/5/2019,0.29,1,0
34861726,Luxury furnished studio in Lincoln Park 6,242173425,David,,Lincoln Park,41.93137,-87.66448,Entire home/apt,85,1,71,3/8/2020,6.28,6,145
34863400,"Stylish Two Bed, One Bathroom",164156023,Anthony,,Lower West Side,41.85676,-87.67762,Entire home/apt,150,2,10,10/20/2019,0.94,1,0
34866772,Comfy Stay,32200299,Nate,,Woodlawn,41.78287,-87.61392,Private room,41,2,0,,,3,180
34867499,Modern and new furnished studio in Lakeview 7,242173425,David,,Lincoln Park,41.93158,-87.66344,Entire home/apt,99,1,71,3/16/2020,6.32,6,273
34868023,Beautiful 2BR Apt in Old Town! Great Location!,23351061,Rebecca,,Lincoln Park,41.912,-87.64307,Entire home/apt,180,2,49,3/12/2020,4.88,2,8
34868055,PRIVATE ROOM w/Private Balcony -near UNIV OF CHGO,691000,Nonya,,Woodlawn,41.78397,-87.60688,Private room,59,6,3,10/30/2019,0.29,5,364
34887366,"Central Streeterville 1BR w/ Gym, Pool, W/D near Mag Mile, by Blueground",107434423,Blueground,,Near North Side,41.89063,-87.61903,Entire home/apt,162,30,0,,,229,112
34887416,"Quaint Streeterville 1BR w/ Gym, Pool, W/D near Mag Mile, by Blueground",107434423,Blueground,,Near North Side,41.89063,-87.61903,Entire home/apt,142,30,0,,,229,340
34887464,"Homey Homey Streetville 1BR w/ Gym, Pool, nr. Riverwalk, by Blueground",107434423,Blueground,,Near North Side,41.89063,-87.61903,Entire home/apt,146,30,0,,,229,323
34887545,"Stately Streeterville 2BR w/ Gym, Pool, W/D near Mag Mile, by Blueground",107434423,Blueground,,Near North Side,41.89063,-87.61903,Entire home/apt,243,30,1,10/19/2019,0.16,229,325
34887724,"Lux Streeterville Studio w/ Gym, Pool, W/D near Mag Mile, by Blueground",107434423,Blueground,,Near North Side,41.89063,-87.61903,Entire home/apt,105,30,0,,,229,0
34887760,"Bright Streetville Studio w/ Pool, Gym, near Riverwalk, by Blueground",107434423,Blueground,,Near North Side,41.89063,-87.61903,Entire home/apt,105,30,0,,,229,317
34887882,"Homey Gold Coast 1BR w/ Gym, Pool, W/D near Mag Mile, by Blueground",107434423,Blueground,,Near North Side,41.8989,-87.62797,Entire home/apt,130,30,0,,,229,342
34887928,"Dapper Loop 1BR w/ Gym, Pool, W/D by Finance District & L, by Blueground",107434423,Blueground,,Loop,41.88302,-87.63417,Entire home/apt,105,30,0,,,229,326
34888974,Roscoe village Condo turned office space by week,82687096,Amy,,North Center,41.94026,-87.68336,Entire home/apt,59,2,30,3/9/2020,2.9,1,309
34889317,Just Rosy Room in Boho Artist Home,42865476,Kate,,East Garfield Park,41.8875,-87.70012,Private room,49,1,13,8/19/2019,1.19,3,154
34890754,ROCK AND ROLL PARADISE,19578992,Laura,,West Town,41.8951,-87.65365,Entire home/apt,1750,1,1,6/11/2019,0.09,2,364
34891841,Welcome to a Peaceful Space!,1596831,Gaylon,,Calumet Heights,41.72902,-87.57679,Private room,30,1,5,11/22/2019,0.55,1,88
34902785,Entire Loft in Heart of Wicker Park with Parking,1250686,Cindy,,West Town,41.91139,-87.67665,Entire home/apt,90,30,42,3/14/2020,3.96,1,32
34905433,PROFESSIONALLY CLEANED 2BR AT MILLENIUM PARK,1118796,Stephanie,,Loop,41.88516,-87.62503,Entire home/apt,199,2,23,3/20/2020,2.07,7,78
34909897,Lincoln Park DePaul U stylish furnished studio 8,242173425,David,,Lincoln Park,41.931,-87.66514,Entire home/apt,99,1,54,3/13/2020,4.86,6,196
34913110,Oasis 1 #2324 - 4 Bedroom Condo - McCormick Place,178710732,Annie,,Armour Square,41.85177,-87.6321,Entire home/apt,380,1,6,11/14/2019,0.62,22,344
34913380,Oasis 1 #3334 - 4 Bedroom Condo - McCormick Place,178710732,Annie,,Armour Square,41.8529,-87.63184,Entire home/apt,380,1,26,3/6/2020,2.39,22,325
34914483,PERFECT STUDIO + CUTE BALCONY IN LAKESHORE EAST!!,63313003,K,,Loop,41.88678,-87.61927,Entire home/apt,149,32,1,7/13/2019,0.1,34,365
34920801,"Smart The Loop 1BR w/ Gym, Pool, near Riverwalk, by Blueground",107434423,Blueground,,Loop,41.88433,-87.62876,Entire home/apt,133,30,1,12/8/2019,0.22,229,27
34925909,Your summer vacation place in windy city Chicago,247509585,Ahmed,,Norwood Park,41.97449,-87.79767,Entire home/apt,110,7,1,7/3/2019,0.1,1,0
34930062,Historic TOWNHOUSE in Downtown Chicago,260808183,Siân,,Near North Side,41.90136,-87.62574,Entire home/apt,620,2,17,2/2/2020,1.85,3,63
34931784,Quintessential Ukrainian Village Vintage Apartment,56538332,Kari,,West Town,41.89786,-87.68062,Entire home/apt,250,1,11,8/8/2019,1.02,1,0
34932141,Walk to Wrigley * Relax on our Patio* Free Parking,15020587,Mark,,Lake View,41.95225,-87.66891,Entire home/apt,145,2,31,2/23/2020,3.01,1,89
34940364,Ultra Luxe Penthouse w Incredible View (Sleeps 4),54076186,Ovation,,Loop,41.87046,-87.62802,Private room,99,1,38,4/17/2020,3.54,6,100
34942855,★  Premier Location ★ Private Penthouse ★,99933063,Ishmael,,West Town,41.90649,-87.66815,Entire home/apt,379,2,23,3/31/2020,2.29,10,274
34944861,"SuperHost Streeterville Queen Bed, Desk, Location!",3965428,Rob,,Near North Side,41.89846,-87.62186,Entire home/apt,145,31,0,,,76,365
34944912,Remodeled Triplex in Wrigleyville - Sleeps 18!,263313457,Michael,,Lake View,41.95137,-87.64851,Entire home/apt,700,3,25,3/15/2020,2.27,1,344
34945388,Cozy 1 Bedroom in the Heart of Pilsen!,246257718,Rene,,Lower West Side,41.85069,-87.66783,Entire home/apt,139,3,21,3/9/2020,1.93,3,89
34945515,"Fullsizebed,FreParkng,43rdGreenLineTrain,McCormck",42524732,Kay,,Grand Boulevard,41.81453,-87.62003,Shared room,25,1,2,10/1/2019,0.19,11,365
34945605,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,,Near North Side,41.89266,-87.62614,Hotel room,600,1,25,3/22/2020,2.55,25,5
34946044,"QueenBd,McCormickPl, 43rd GreenLineTrain,FreeParkg",42524732,Kay,,Grand Boulevard,41.81431,-87.62152,Private room,25,1,7,10/4/2019,0.66,11,365
34946196,"FreeParking,43rdGreenTrain,McCormickPlace,Queen",42524732,Kay,,Grand Boulevard,41.81615,-87.62039,Private room,25,1,2,10/14/2019,0.18,11,365
34946904,Kasa | Chicago | Modern 2BD/2BA South Loop Apartment,88566861,Kasa,,Loop,41.8692,-87.6319,Entire home/apt,149,2,24,3/10/2020,2.35,45,280
34970066,44% OFF! McCormick-Wintrust 2bd/2ba +gym,98193524,J.W.,,Near South Side,41.85386,-87.62503,Entire home/apt,202,2,39,3/10/2020,3.66,28,39
34975034,30 E. Huron #3405 Private Residence,257464365,Kevin,,Near North Side,41.89298,-87.6153,Entire home/apt,95,30,1,1/6/2020,0.28,15,52
34975978,3 Bdrm - Modern Vibe in a Classic Chicago Two-flat,77794926,David,,Irving Park,41.95724,-87.70698,Entire home/apt,125,2,23,3/22/2020,2.11,1,365
34977420,"Steps to Shop, Eat, Train | Easy Access | Zencity",47172572,Zencity,,West Town,41.89663,-87.66047,Entire home/apt,21,2,35,3/11/2020,3.24,56,31
34977961,Boutique Guest House in Logan Square w/ King Bed,29574085,Luke And Kasi,,Logan Square,41.92709,-87.69475,Entire home/apt,125,1,65,4/5/2020,6.96,1,148
34978935,Classic Chicago Apartment | Parking | Wifi,263541706,Jb,,Albany Park,41.96529,-87.70977,Entire home/apt,124,1,11,3/15/2020,1.49,1,136
34983537,"Clean, spacious 1 Bedroom",178141530,Dimitry,,Near North Side,41.90553,-87.64403,Entire home/apt,150,2,0,,,1,0
34995696,Heart Of Wicker Park 1Br Walk To The Train!,10917550,Nicky,,West Town,41.9046,-87.67236,Entire home/apt,123,1,27,3/15/2020,2.48,12,347
35004098,Contemporary Drama & Volume in Bucktown,50139939,Mona,,Logan Square,41.91773,-87.67639,Entire home/apt,500,4,1,9/29/2019,0.14,1,0
35004692,1 Private Bedroom 10 minutes away from the beach,200412367,Bianca,,Woodlawn,41.78137,-87.61396,Private room,55,1,11,10/14/2019,0.99,1,90
35007591,"Rotating student’s home away from home, Med Dist",120811797,Ashley,,Near West Side,41.86694,-87.68567,Private room,35,1,4,3/18/2020,0.47,6,54
35010203,Comfy private room @ University of Chi,149172508,Thelma,,Woodlawn,41.78067,-87.59396,Private room,45,2,2,8/8/2019,0.21,4,0
35032890,Beautiful Modern 2 bed/2bath West Town apartment,5722677,Bernard,,West Town,41.89249,-87.68164,Entire home/apt,90,2,5,8/25/2019,0.57,1,0
35034266,Charming Edgewater/Andersonville Garden 1 bdrm.,28069606,Hikaru,,Edgewater,41.98639,-87.66955,Entire home/apt,70,2,59,3/16/2020,5.38,1,277
35036581,"Hip Apartment Steps to the ""L"" & Division Street",253493484,Matt,,West Town,41.90253,-87.66626,Entire home/apt,135,200,41,3/16/2020,3.77,1,1
35037425,Bohemian House Near Downtown Chicago,263935669,Elena,,South Lawndale,41.85323,-87.69582,Entire home/apt,99,1,9,3/2/2020,0.83,1,341
35038092,Artsy Bucktown Home - Sleeps 8!,42122429,Mark,,Logan Square,41.92225,-87.70223,Private room,88,1,2,2/16/2020,0.23,3,168
35039966,Spacious condo with open floor plan and fireplace,14865066,William,,Rogers Park,42.01516,-87.68124,Entire home/apt,179,2,3,4/8/2020,0.42,3,27
35049742,2BR Centrally Located in Cozy Hip Logan Square,13275510,Chanda,,Logan Square,41.92347,-87.70485,Entire home/apt,100,2,25,3/8/2020,2.77,1,351
35056266,Andersonville area close to shops and restaurants!,263234017,Daniel,,Uptown,41.97593,-87.67335,Private room,40,1,39,2/1/2020,4.21,2,111
35060034,Open House Contemporary Elegant Modern Design,5228189,Matthew,,West Town,41.89623,-87.65515,Entire home/apt,4500,1,0,,,5,352
35069099,RIVER NORTH LUXURY APARTMENT W/ 25 Yard Lap Pool,3965428,Rob,,Near North Side,41.8923,-87.63688,Entire home/apt,165,31,0,,,76,365
35080832,Calm and relaxed environment,264256685,Michael,,Roseland,41.70988,-87.6229,Entire home/apt,120,1,0,,,1,0
35088121,Safe University of Chicago Law Campus Hyde Park B1,144864627,Amtul,,Woodlawn,41.78378,-87.59697,Private room,24,1,9,8/17/2019,0.88,3,265
35095398,"Your ""Getaway"" dreams just came true.",59370525,Jasmine,,Near West Side,41.86233,-87.65399,Entire home/apt,132,3,6,7/22/2019,0.56,1,88
35121552,Amazing location and price. Instant Book it Now!,83032647,Peter,,Lower West Side,41.85886,-87.6595,Entire home/apt,95,2,57,3/14/2020,5.21,3,260
35127630,2bed/1bath Lincoln Park Gem with Rooftop.,67353594,John Paul,,Lincoln Park,41.91209,-87.65157,Entire home/apt,199,3,10,3/16/2020,1.4,1,215
35128200,MODERN ELEGANT APARTMENT 15 MINS TO DOWNTOWN,77958257,Jocelynn,,Garfield Ridge,41.80848,-87.74037,Entire home/apt,95,2,10,10/13/2019,0.99,2,262
35128395,Great 1 bedroom - Garden apartment.,18605956,Matthew,,Lake View,41.93517,-87.65753,Entire home/apt,45,3,2,11/20/2019,0.29,1,0
35132439,Near West Penthouse Steps from United Center,5363429,Larry,,Near West Side,41.88311,-87.68498,Entire home/apt,108,2,5,10/13/2019,0.46,1,0
35134038,New! Premiere Downtown Location Lux Condo-4 Guests,10981313,Allie,,Loop,41.88503,-87.63347,Entire home/apt,199,3,8,3/29/2020,0.75,2,88
35146151,Artist’s Apartment in Near North Side,50459087,Eva & Mario,,Near North Side,41.8997,-87.64023,Entire home/apt,399,2,24,10/27/2019,2.21,5,0
35149761,Cozy Spacious Condo Sleeps 6,46400255,David,,East Garfield Park,41.88563,-87.70512,Entire home/apt,85,2,34,3/2/2020,3.25,1,155
35151133,✦Bold & Charming 3BR Designer Roscoe Village Apt✦,86318831,Andrei,,North Center,41.94254,-87.67894,Entire home/apt,145,1,33,3/1/2020,3.13,5,85
35151416,Welcome to Oliver’s house,79838614,Stephen,,Lake View,41.94385,-87.65187,Private room,90,1,21,2/16/2020,2.01,1,89
35158630,Comfy River West Apt with Free Gated Parking,145239744,Mando,,West Town,41.89128,-87.64581,Entire home/apt,120,1,44,3/18/2020,4.8,2,37
35158975,Private 1BR-1BA Modern HighRise Downtown w Balcony,33224354,Jenah,,Near North Side,41.89228,-87.61732,Entire home/apt,189,1,17,3/15/2020,1.74,1,277
35161059,"Cozy, Modern Private Room & Bath Centrally Located",27492640,Alexa,,Logan Square,41.92469,-87.692,Private room,150,1,0,,,1,0
35164025,Private 1 Bedroom Apt (Near Hyde Park),177008315,Michelle,,South Shore,41.75875,-87.5879,Entire home/apt,70,2,25,2/23/2020,2.51,1,180
35164930,Vacation Home in Historic Bronzeville,7700836,Ginger,,Grand Boulevard,41.81393,-87.61586,Entire home/apt,157,3,1,8/4/2019,0.11,1,225
35170385,Private space in Living Room near Downtown/UIC,50610697,Keri Terrell,,Near West Side,41.87405,-87.68413,Shared room,25,14,2,3/15/2020,0.47,3,39
35182808,Bungalow 92 - Brand new suite in prime location,31710957,Mari,,Logan Square,41.92301,-87.69994,Entire home/apt,95,1,31,2/22/2020,2.95,1,32
35183040,Massive Old Town home steps to Wells St & Beach,200416010,Saul,,Near North Side,41.91048,-87.63865,Entire home/apt,286,3,13,3/9/2020,2.35,7,236
35190364,Last min booking!,109013085,Cindy,,Lower West Side,41.84945,-87.67174,Private room,78,2,0,,,2,0
35192640,Domio | South Loop | Sleek 2 BR + Fitness Center,201057529,Domio,,Loop,41.87161,-87.63228,Entire home/apt,279,3,28,3/9/2020,3.59,104,321
35192725,Domio | South Loop | Work Ready 2 BR + Fitness Center,201057529,Domio,,Loop,41.87084,-87.63285,Entire home/apt,279,3,13,3/15/2020,1.66,104,261
35192809,Domio | River North | Vibrant 2BR Apt + Fitness Center,201057529,Domio,,Near North Side,41.89423,-87.63335,Entire home/apt,349,3,18,3/8/2020,2.11,104,329
35192887,Domio | Mag Mile | Luxurious 3 BR Penthouse + Pool and Fitness Center,201057529,Domio,,Near North Side,41.89694,-87.62535,Entire home/apt,299,3,32,3/12/2020,3.43,104,316
35194693,It's the life of the party,246840698,Shay,,West Englewood,41.76791,-87.65921,Entire home/apt,400,3,0,,,1,83
35195390,Ensuite Master Bedroom close to NW Law/Medicine,6957131,Rozita,,Near North Side,41.89158,-87.61509,Private room,76,32,0,,,1,297
35197321,Huge 2 Bed 2 Bath In the Loop On Wells,4982817,Andrew,,Loop,41.88199,-87.63471,Entire home/apt,199,19,1,10/8/2019,0.15,17,180
35198945,Cozy Suite 307,265059752,J And F Apartments,,Calumet Heights,41.73342,-87.58512,Entire home/apt,85,2,5,2/16/2020,0.51,3,363
35204047,Private Bedroom and Bathroom in Beverly,35831306,Bounlay,,Beverly,41.71807,-87.67774,Private room,100,2,0,,,1,13
35212437,ALOHA 2.0,4069585,Liz,,West Town,41.90927,-87.67402,Entire home/apt,1079,1,22,3/1/2020,2.08,14,332
35217934,"Lakefront condo: Safe, secure & clean",246868391,Mr. Phillips,,South Shore,41.75799,-87.55448,Private room,25,1,15,3/8/2020,1.43,1,0
35226068,Spacious 1 Bed/1 Bath in Chicago,18068275,Laura,,Uptown,41.9739,-87.66331,Entire home/apt,80,2,6,9/16/2019,0.58,1,0
35229142,Garden Quarters,217927066,Helen,,Austin,41.88398,-87.76724,Private room,31,7,9,1/24/2020,1.23,7,364
35230615,"Cozy, Bright and a Great Location!",46939427,Anthony,,Logan Square,41.92791,-87.69658,Entire home/apt,150,2,4,10/20/2019,0.38,5,359
35231914,Blue line special- 20 minutes/ O'hare/ Downtown #5,173305205,Nicoll,,Irving Park,41.9521,-87.7204,Private room,54,1,9,10/21/2019,0.95,9,4
35231960,Blue Line special  20 minutes Down Town/O'hare #2,173305205,Nicoll,,Irving Park,41.95141,-87.71906,Private room,49,1,11,10/18/2019,1.03,9,0
35235958,Wrigley Field shuttle Steps from Metra & Blue line,173305205,Nicoll,,Irving Park,41.95158,-87.72051,Private room,85,1,8,10/20/2019,0.84,9,2
35236039,Blue line special 20 minutes downtown/O'hare,173305205,Nicoll,,Irving Park,41.95296,-87.72076,Private room,52,1,14,10/20/2019,1.31,9,58
35254658,Stunning Lake Views and Serenity in Hyde Park,2155168,Ness Monique,,Hyde Park,41.7935,-87.58269,Entire home/apt,70,60,0,,,1,0
35256357,Gold Coast/Michigan Ave/Downtown 2 Bedroom,259191558,Walton,,Near North Side,41.89961,-87.62659,Entire home/apt,450,2,5,11/23/2019,0.49,5,0
35257848,Gold Coast/Michigan Ave/Downtown 2BD DUPLX,259191558,Walton,,Near North Side,41.90042,-87.62534,Entire home/apt,625,2,1,2/16/2020,0.44,5,0
35258128,North  Side  Sunny  Bedroom,174206662,MaTennessee,,West Ridge,42.01647,-87.69471,Private room,65,3,2,9/30/2019,0.22,3,365
35258747,Gold Coast/Michigan Ave/Downtown 3BD DUPLX,259191558,Walton,,Near North Side,41.89971,-87.62621,Entire home/apt,700,2,7,1/26/2020,0.94,5,0
35259050,Gold Coast/Michigan Ave/Downtown 3BD PH,259191558,Walton,,Near North Side,41.90074,-87.62456,Entire home/apt,1000,2,1,9/9/2019,0.13,5,0
35262326,Spacious 2BR on Quiet St - Free Park/Late Checkout,265474251,The Garrett Family,,Near West Side,41.87102,-87.66264,Entire home/apt,120,2,24,3/8/2020,2.47,1,335
35265884,Charming Chicago Historic Beverly Retreat,168650256,Alvenna,,Beverly,41.70021,-87.66953,Entire home/apt,85,2,17,3/8/2020,2.04,1,89
35267831,Cannabis Condo on Cheltenham 4BR,209982127,Shomari,,South Shore,41.75427,-87.54947,Entire home/apt,180,1,36,3/15/2020,3.76,3,89
35277594,Lake View Living,238814659,Vanessa,,Uptown,41.96085,-87.65205,Entire home/apt,86,2,8,9/1/2019,0.77,1,0
35281974,Vibrant and Bohemian stay in Artist's Studio Room,33514829,Margo,,Avondale,41.93644,-87.72333,Private room,30,5,64,3/14/2020,5.94,3,80
35282866,Lot of Peaceful Space in Inspirational Apartment,33514829,Margo,,Avondale,41.93474,-87.72528,Entire home/apt,300,5,6,9/15/2019,0.6,3,78
35284235,Steps away from Wrigley Field!!,253843745,Tommy,,Lake View,41.94517,-87.66304,Entire home/apt,150,2,28,3/16/2020,2.63,1,314
35302708,"2BR/1BA Penthouse, Victorian Row House  Tri-Taylor",45688530,Andy,,Near West Side,41.87172,-87.6853,Entire home/apt,125,1,39,3/8/2020,4.15,1,52
35305595,Luxurious High Rise 1Bed Apt King Bed Downtown!!,256688842,Charlie,,Near North Side,41.89119,-87.62078,Entire home/apt,120,2,10,4/4/2020,1.55,5,35
35306192,Oasis 4 #3S - 4 Bedroom Condo - McCormick Place,178710732,Annie,,Armour Square,41.84434,-87.6348,Entire home/apt,369,1,13,3/16/2020,1.3,22,357
35306309,Old school hideaway,133019736,Jason,,Bridgeport,41.83967,-87.65844,Shared room,65,1,1,8/25/2019,0.12,1,0
35309352,Oasis 4 #3N - 4 Bedroom - McCormick Place,178710732,Annie,,Armour Square,41.84436,-87.63351,Entire home/apt,395,1,0,,,22,0
35313811,PRIVATE BED/BATH NEAR DOWNTOWN & BLUE LINE,59246636,Rimal,,West Town,41.89347,-87.65073,Private room,79,1,1,2/17/2020,0.45,1,90
